dataset,cpd_algo,forecast_algo,delta,window_days,n_runs,raw_best_min_segment,raw_best_result_dir,raw_best_n_detected,raw_best_n_true,raw_best_tp,raw_best_tn,raw_best_fp,raw_best_fn,raw_best_tp_rate,raw_best_fp_rate,raw_best_precision,raw_best_recall,raw_best_f1_score,raw_best_gmean,raw_best_covering,raw_best_rand_index,residual_best_min_segment,residual_best_result_dir,residual_best_n_detected,residual_best_n_true,residual_best_tp,residual_best_tn,residual_best_fp,residual_best_fn,residual_best_tp_rate,residual_best_fp_rate,residual_best_precision,residual_best_recall,residual_best_f1_score,residual_best_gmean,residual_best_covering,residual_best_rand_index,residual_minus_raw_n_detected,residual_minus_raw_n_true,residual_minus_raw_tp,residual_minus_raw_tn,residual_minus_raw_fp,residual_minus_raw_fn,residual_minus_raw_tp_rate,residual_minus_raw_fp_rate,residual_minus_raw_precision,residual_minus_raw_recall,residual_minus_raw_f1_score,residual_minus_raw_gmean,residual_minus_raw_covering,residual_minus_raw_rand_index
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SARIMAX,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d1_w28/forecast_SARIMAX,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d1_w28/forecast_SARIMAX,3.0,4.0,2.0,360.0,1.0,2.0,0.5,0.002770083102493075,0.6666666666666666,0.5,0.5714285714285715,0.7061267297367757,0.07875223347230495,0.9087309950323649,-2.0,0.0,-1.0,1.0,-1.0,1.0,-0.25,-0.002770083102493075,0.06666666666666665,-0.25,-0.09523809523809501,-0.15749637981174747,-0.38152173913043474,0.004967635104621393
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SARIMAX,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d3_w28/forecast_SARIMAX,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d3_w28/forecast_SARIMAX,3.0,4.0,2.0,360.0,1.0,2.0,0.5,0.002770083102493075,0.6666666666666666,0.5,0.5714285714285715,0.7061267297367757,0.07875223347230495,0.9087309950323649,-2.0,0.0,-1.0,1.0,-1.0,1.0,-0.25,-0.002770083102493075,0.06666666666666665,-0.25,-0.09523809523809501,-0.15749637981174747,-0.38152173913043474,0.004967635104621393
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SARIMAX,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d7_w28/forecast_SARIMAX,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d7_w28/forecast_SARIMAX,3.0,4.0,2.0,360.0,1.0,2.0,0.5,0.002770083102493075,0.6666666666666666,0.5,0.5714285714285715,0.7061267297367757,0.07875223347230495,0.9087309950323649,-2.0,0.0,-1.0,1.0,-1.0,1.0,-0.25,-0.002770083102493075,0.06666666666666665,-0.25,-0.09523809523809501,-0.15749637981174747,-0.38152173913043474,0.004967635104621393
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SGD,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d1_w28/forecast_SGD,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d1_w28/forecast_SGD,5.0,4.0,0.0,356.0,5.0,4.0,0.0,0.013850415512465374,0.0,0.0,0.0,0.0,0.5914361732180737,0.8660846003311756,0.0,0.0,-3.0,-3.0,3.0,3.0,-0.75,0.008310249307479225,-0.6,-0.75,-0.6666666666666665,-0.8636231095485232,0.131162200615334,-0.03767875959656786
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SGD,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d3_w28/forecast_SGD,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d3_w28/forecast_SGD,5.0,4.0,1.0,357.0,4.0,3.0,0.25,0.0110803324099723,0.2,0.25,0.22222222222222224,0.49722220072871537,0.5914361732180737,0.8660846003311756,0.0,0.0,-2.0,-2.0,2.0,2.0,-0.5,0.00554016620498615,-0.39999999999999997,-0.5,-0.4444444444444443,-0.3664009088198078,0.131162200615334,-0.03767875959656786
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SGD,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d7_w28/forecast_SGD,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d7_w28/forecast_SGD,5.0,4.0,2.0,358.0,3.0,2.0,0.5,0.008310249307479225,0.4,0.5,0.4444444444444445,0.7041625347505079,0.5914361732180737,0.8660846003311756,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930752,-0.19999999999999996,-0.25,-0.22222222222222204,-0.15946057479801523,0.131162200615334,-0.03767875959656786
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SVR,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d1_w28/forecast_SVR,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d1_w28/forecast_SVR,4.0,4.0,2.0,359.0,2.0,2.0,0.5,0.00554016620498615,0.5,0.5,0.5,0.7051453161565402,0.5656045265038713,0.875131717597471,-1.0,0.0,-1.0,0.0,0.0,1.0,-0.25,0.0,-0.09999999999999998,-0.25,-0.16666666666666652,-0.15847779339198298,0.10533055390113155,-0.02863164233027249
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SVR,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d3_w28/forecast_SVR,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d3_w28/forecast_SVR,4.0,4.0,2.0,359.0,2.0,2.0,0.5,0.00554016620498615,0.5,0.5,0.5,0.7051453161565402,0.5656045265038713,0.875131717597471,-1.0,0.0,-1.0,0.0,0.0,1.0,-0.25,0.0,-0.09999999999999998,-0.25,-0.16666666666666652,-0.15847779339198298,0.10533055390113155,-0.02863164233027249
ASHRAE901_ApartmentMidRise_STD2019,Binseg,SVR,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d7_w28/forecast_SVR,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d7_w28/forecast_SVR,4.0,4.0,2.0,359.0,2.0,2.0,0.5,0.00554016620498615,0.5,0.5,0.5,0.7051453161565402,0.5656045265038713,0.875131717597471,-1.0,0.0,-1.0,0.0,0.0,1.0,-0.25,0.0,-0.09999999999999998,-0.25,-0.16666666666666652,-0.15847779339198298,0.10533055390113155,-0.02863164233027249
ASHRAE901_ApartmentMidRise_STD2019,Binseg,XGB,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d1_w28/forecast_XGB,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d1_w28/forecast_XGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.481085583568256,0.8200812885744393,-1.0,0.0,-3.0,-2.0,2.0,3.0,-0.75,0.00554016620498615,-0.6,-0.75,-0.6666666666666665,-0.8636231095485232,0.02081161096551626,-0.08368207135330419
ASHRAE901_ApartmentMidRise_STD2019,Binseg,XGB,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d3_w28/forecast_XGB,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d3_w28/forecast_XGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.481085583568256,0.8200812885744393,-1.0,0.0,-3.0,-2.0,2.0,3.0,-0.75,0.00554016620498615,-0.6,-0.75,-0.6666666666666665,-0.8636231095485232,0.02081161096551626,-0.08368207135330419
ASHRAE901_ApartmentMidRise_STD2019,Binseg,XGB,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d7_w28/forecast_XGB,5.0,4.0,3.0,359.0,2.0,1.0,0.75,0.00554016620498615,0.6,0.75,0.6666666666666665,0.8636231095485232,0.4602739726027397,0.9037633599277435,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_Binseg_ms28_d7_w28/forecast_XGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.481085583568256,0.8200812885744393,-1.0,0.0,-3.0,-2.0,2.0,3.0,-0.75,0.00554016620498615,-0.6,-0.75,-0.6666666666666665,-0.8636231095485232,0.02081161096551626,-0.08368207135330419
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,ARIMA,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_ARIMA,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_ARIMA,3.0,4.0,1.0,359.0,2.0,3.0,0.25,0.00554016620498615,0.3333333333333333,0.25,0.28571428571428575,0.4986130347762215,0.0692090071929262,0.8899894625922024,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.0027700831024930752,0.08333333333333331,0.0,0.035714285714285754,0.0006949313966293502,-0.14495235259082784,-0.011079331627276812
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,ARIMA,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_ARIMA,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_ARIMA,3.0,4.0,1.0,359.0,2.0,3.0,0.25,0.00554016620498615,0.3333333333333333,0.25,0.28571428571428575,0.4986130347762215,0.0692090071929262,0.8899894625922024,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.0027700831024930752,0.08333333333333331,0.0,0.035714285714285754,0.0006949313966293502,-0.14495235259082784,-0.011079331627276812
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,ARIMA,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_ARIMA,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_ARIMA,3.0,4.0,1.0,359.0,2.0,3.0,0.25,0.00554016620498615,0.3333333333333333,0.25,0.28571428571428575,0.4986130347762215,0.0692090071929262,0.8899894625922024,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.0027700831024930752,0.08333333333333331,0.0,0.035714285714285754,0.0006949313966293502,-0.14495235259082784,-0.011079331627276812
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridKNNMLP,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_HybridKNNMLP,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_HybridKNNMLP,3.0,4.0,1.0,359.0,2.0,3.0,0.25,0.00554016620498615,0.3333333333333333,0.25,0.28571428571428575,0.4986130347762215,0.0692090071929262,0.8899894625922024,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.0027700831024930752,0.08333333333333331,0.0,0.035714285714285754,0.0006949313966293502,-0.14495235259082784,-0.011079331627276812
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridKNNMLP,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_HybridKNNMLP,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_HybridKNNMLP,3.0,4.0,1.0,359.0,2.0,3.0,0.25,0.00554016620498615,0.3333333333333333,0.25,0.28571428571428575,0.4986130347762215,0.0692090071929262,0.8899894625922024,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.0027700831024930752,0.08333333333333331,0.0,0.035714285714285754,0.0006949313966293502,-0.14495235259082784,-0.011079331627276812
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridKNNMLP,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_HybridKNNMLP,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_HybridKNNMLP,3.0,4.0,1.0,359.0,2.0,3.0,0.25,0.00554016620498615,0.3333333333333333,0.25,0.28571428571428575,0.4986130347762215,0.0692090071929262,0.8899894625922024,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.0027700831024930752,0.08333333333333331,0.0,0.035714285714285754,0.0006949313966293502,-0.14495235259082784,-0.011079331627276812
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLRXGB,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_HybridLRXGB,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_HybridLRXGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLRXGB,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_HybridLRXGB,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_HybridLRXGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLRXGB,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_HybridLRXGB,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_HybridLRXGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLassoMLP,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_HybridLassoMLP,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_HybridLassoMLP,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLassoMLP,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_HybridLassoMLP,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_HybridLassoMLP,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLassoMLP,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_HybridLassoMLP,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_HybridLassoMLP,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLassoXGB,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_HybridLassoXGB,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_HybridLassoXGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLassoXGB,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_HybridLassoXGB,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_HybridLassoXGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,HybridLassoXGB,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_HybridLassoXGB,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_HybridLassoXGB,4.0,4.0,0.0,357.0,4.0,4.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.20172721858248957,0.7561192232425109,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,0.0027700831024930744,-0.25,-0.25,-0.25,-0.49791810337959214,-0.012434141201264487,-0.14494957097696826
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,KNN,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_KNN,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d1_w28/forecast_KNN,2.0,4.0,1.0,360.0,1.0,3.0,0.25,0.002770083102493075,0.5,0.25,0.3333333333333333,0.49930699897395464,0.0,0.84914948065633,-2.0,0.0,0.0,2.0,-2.0,0.0,0.0,-0.0055401662049861505,0.25,0.0,0.08333333333333331,0.0013888955943625048,-0.21416135978375406,-0.05191931356314916
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,KNN,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_KNN,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d3_w28/forecast_KNN,2.0,4.0,1.0,360.0,1.0,3.0,0.25,0.002770083102493075,0.5,0.25,0.3333333333333333,0.49930699897395464,0.0,0.84914948065633,-2.0,0.0,0.0,2.0,-2.0,0.0,0.0,-0.0055401662049861505,0.25,0.0,0.08333333333333331,0.0013888955943625048,-0.21416135978375406,-0.05191931356314916
ASHRAE901_ApartmentMidRise_STD2019,BottomUp,KNN,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_KNN,4.0,4.0,1.0,358.0,3.0,3.0,0.25,0.008310249307479225,0.25,0.25,0.25,0.49791810337959214,0.21416135978375406,0.9010687942194792,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_BottomUp_ms28_d7_w28/forecast_KNN,2.0,4.0,1.0,360.0,1.0,3.0,0.25,0.002770083102493075,0.5,0.25,0.3333333333333333,0.49930699897395464,0.0,0.84914948065633,-2.0,0.0,0.0,2.0,-2.0,0.0,0.0,-0.0055401662049861505,0.25,0.0,0.08333333333333331,0.0013888955943625048,-0.21416135978375406,-0.05191931356314916
