Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/10  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/10  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/10  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/10  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/10  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/11  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/11  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/11  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/11  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/11  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/11  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/11  07:00:00,29490499.789668098,29490499.789668098,0.0 
 01/11  08:00:00,35030293.15022966,35030293.150229655,0.0 
 01/11  09:00:00,34395886.82784806,34395886.82784806,0.0 
 01/11  10:00:00,33377307.685719628,33377307.68571963,0.0 
 01/11  11:00:00,31250975.483095508,31250975.48309551,0.0 
 01/11  12:00:00,32851040.606994957,32851040.606994964,0.0 
 01/11  13:00:00,29131511.97276277,29131511.97276278,0.0 
 01/11  14:00:00,32554185.873645827,32554185.873645835,0.0 
 01/11  15:00:00,31291293.236835577,31291293.23683558,0.0 
 01/11  16:00:00,32490891.264057077,32490891.26405708,0.0 
 01/11  17:00:00,33381444.96039019,33381444.960390188,0.0 
 01/11  18:00:00,28124870.840089,28124870.840089,0.0 
 01/11  19:00:00,24893799.484136187,24893799.484136187,0.0 
 01/11  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/11  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/11  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/11  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/11  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/12  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/12  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/12  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/12  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/12  11:00:00,5395258.596677196,5395258.596677196,0.0 
