,trend,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_12,lag_13,lag_14,lag_15,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,is_weekend,is_holiday
2004-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490936885.065095,1477820299.5195296,1116436391.4956338,772837119.1126693,775136819.9857751,1124691125.1934314,1463089876.1673462,1452790436.947512,762872411.3916681,1152132289.1055512,1505617035.5116608,1466425828.9286544,1174421216.6484973,1099927592.5670924,1179594068.229067,316779604.1374059,772837119.1126693,1490936885.065095,1,0
2004-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448514512.5586612,1490936885.065095,1477820299.5195296,1116436391.4956338,772837119.1126693,775136819.9857751,1124691125.1934314,1463089876.1673462,771795097.6426759,762872411.3916681,1152132289.1055512,1505617035.5116608,1172339021.8472564,1095848840.9275925,1176260955.601417,314606393.42752945,772837119.1126693,1490936885.065095,1,0
2004-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128934164.6881435,1448514512.5586612,1490936885.065095,1477820299.5195296,1116436391.4956338,772837119.1126693,775136819.9857751,1124691125.1934314,1101352798.129972,771795097.6426759,762872411.3916681,1152132289.1055512,1172945170.346501,1094191832.0406346,1165196336.512441,314503360.9704652,772837119.1126693,1490936885.065095,0,0
2004-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769048590.9566252,1128934164.6881435,1448514512.5586612,1490936885.065095,1477820299.5195296,1116436391.4956338,772837119.1126693,775136819.9857751,431477710.6707722,1101352798.129972,771795097.6426759,762872411.3916681,1172075423.342337,1094632987.723846,1142642418.7480402,315792614.53720796,769048590.9566252,1490936885.065095,0,0
2004-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795883224.0796545,769048590.9566252,1128934164.6881435,1448514512.5586612,1490936885.065095,1477820299.5195296,1116436391.4956338,772837119.1126693,1452790436.947512,431477710.6707722,1101352798.129972,771795097.6426759,1175367724.051906,1096353568.18363,1131915042.156009,311020718.73420566,769048590.9566252,1490936885.065095,0,0
2004-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141506796.1666002,795883224.0796545,769048590.9566252,1128934164.6881435,1448514512.5586612,1490936885.065095,1477820299.5195296,1116436391.4956338,1463089876.1673462,1452790436.947512,431477710.6707722,1101352798.129972,1178949210.4334726,1099221710.9005322,1145123179.5458472,310372678.15191084,769048590.9566252,1490936885.065095,0,0
2004-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446585644.5745,1141506796.1666002,795883224.0796545,769048590.9566252,1128934164.6881435,1448514512.5586612,1490936885.065095,1477820299.5195296,1124691125.1934314,1463089876.1673462,1452790436.947512,431477710.6707722,1174487116.8698971,1171729420.465084,1168721551.7299378,305546820.4968991,769048590.9566252,1490936885.065095,0,0
2004-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104624674.5542583,1446585644.5745,1141506796.1666002,795883224.0796545,769048590.9566252,1128934164.6881435,1448514512.5586612,1490936885.065095,775136819.9857751,1124691125.1934314,1463089876.1673462,1452790436.947512,1119299658.2254918,1146860437.4369943,1170862171.9403622,271898839.34063303,769048590.9566252,1448514512.5586612,1,0
2004-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150202337.8146577,1104624674.5542583,1446585644.5745,1141506796.1666002,795883224.0796545,769048590.9566252,1128934164.6881435,1448514512.5586612,772837119.1126693,775136819.9857751,1124691125.1934314,1463089876.1673462,1076683633.2620628,1124511327.5546596,1161319041.8178096,232175777.23752555,769048590.9566252,1446585644.5745,1,0
2004-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876747916.1704658,1150202337.8146577,1104624674.5542583,1446585644.5745,1141506796.1666002,795883224.0796545,769048590.9566252,1128934164.6881435,1116436391.4956338,772837119.1126693,775136819.9857751,1124691125.1934314,1040657026.330966,1106801098.3387334,1141101803.18969,242071720.53647742,769048590.9566252,1446585644.5745,0,0
2004-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911177260.1456332,876747916.1704658,1150202337.8146577,1104624674.5542583,1446585644.5745,1141506796.1666002,795883224.0796545,769048590.9566252,1477820299.5195296,1116436391.4956338,772837119.1126693,775136819.9857751,1060961121.9293957,1116518272.6358664,1112297302.8479455,220492018.3360246,795883224.0796545,1446585644.5745,0,0
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888733399.3041747,911177260.1456332,876747916.1704658,1150202337.8146577,1104624674.5542583,1446585644.5745,1141506796.1666002,795883224.0796545,1490936885.065095,1477820299.5195296,1116436391.4956338,772837119.1126693,1074225432.6757557,1124796578.363831,1094539088.210564,204068976.83322805,876747916.1704658,1446585644.5745,0,0
2004-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594638437.0397526,888733399.3041747,911177260.1456332,876747916.1704658,1150202337.8146577,1104624674.5542583,1446585644.5745,1141506796.1666002,1448514512.5586612,1490936885.065095,1477820299.5195296,1116436391.4956338,996101381.3719205,1087525295.9026966,1085911067.6996186,268520085.0959669,594638437.0397526,1446585644.5745,0,0
2004-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585330144.0175619,594638437.0397526,888733399.3041747,911177260.1456332,876747916.1704658,1150202337.8146577,1104624674.5542583,1446585644.5745,1128934164.6881435,1448514512.5586612,1490936885.065095,1477820299.5195296,873064881.2923578,1023775999.0811274,1076920386.6749625,220774882.3958206,585330144.0175619,1150202337.8146577,0,0
2004-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598823324.9726387,585330144.0175619,594638437.0397526,888733399.3041747,911177260.1456332,876747916.1704658,1150202337.8146577,1104624674.5542583,769048590.9566252,1128934164.6881435,1448514512.5586612,1490936885.065095,800807545.6378406,960053601.9316663,1059297867.1127877,215054228.68324366,585330144.0175619,1150202337.8146577,1,0
2004-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701108631.3423576,598823324.9726387,585330144.0175619,594638437.0397526,888733399.3041747,911177260.1456332,876747916.1704658,1150202337.8146577,795883224.0796545,769048590.9566252,1128934164.6881435,1448514512.5586612,736651301.8560835,906667467.5590732,1033575706.1084543,150853634.93874598,585330144.0175619,911177260.1456332,1,0
2004-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348983155.52276623,701108631.3423576,598823324.9726387,585330144.0175619,594638437.0397526,888733399.3041747,911177260.1456332,876747916.1704658,1141506796.1666002,795883224.0796545,769048590.9566252,1128934164.6881435,661256336.0492693,850956681.1901177,996327616.9949248,194683349.44274482,348983155.52276623,911177260.1456332,0,0
2004-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122517997.47582996,348983155.52276623,701108631.3423576,598823324.9726387,585330144.0175619,594638437.0397526,888733399.3041747,911177260.1456332,1446585644.5745,1141506796.1666002,795883224.0796545,769048590.9566252,548590727.0964402,804775924.5129179,950224315.7270638,247094243.95163447,122517997.47582996,888733399.3041747,0,0
2004-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344057899.4663888,122517997.47582996,348983155.52276623,701108631.3423576,598823324.9726387,585330144.0175619,594638437.0397526,888733399.3041747,1104624674.5542583,1446585644.5745,1141506796.1666002,795883224.0796545,470779941.4053279,772502687.0405419,923288502.7390916,204160232.7816829,122517997.47582996,701108631.3423576,0,0
2004-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693206136.9476614,344057899.4663888,122517997.47582996,348983155.52276623,701108631.3423576,598823324.9726387,585330144.0175619,594638437.0397526,1150202337.8146577,1104624674.5542583,1446585644.5745,1141506796.1666002,484861041.39217216,740481211.3820461,920966293.5909581,217114772.94339168,122517997.47582996,701108631.3423576,0,0
2004-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867074736.2307296,693206136.9476614,344057899.4663888,122517997.47582996,348983155.52276623,701108631.3423576,598823324.9726387,585330144.0175619,876747916.1704658,1150202337.8146577,1104624674.5542583,1446585644.5745,525110268.851196,699087575.071777,924142281.5438932,260603854.39206934,122517997.47582996,867074736.2307296,0,0
2004-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728009726.184735,867074736.2307296,693206136.9476614,344057899.4663888,122517997.47582996,348983155.52276623,701108631.3423576,598823324.9726387,911177260.1456332,876747916.1704658,1150202337.8146577,1104624674.5542583,543565469.0243527,672186507.3310966,911697512.4790521,271058612.29430324,122517997.47582996,867074736.2307296,1,0
2004-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629675378.8434709,728009726.184735,867074736.2307296,693206136.9476614,344057899.4663888,122517997.47582996,348983155.52276623,701108631.3423576,888733399.3041747,911177260.1456332,876747916.1704658,1150202337.8146577,533360718.6673689,635006010.2617263,918304101.418142,265425048.38480017,122517997.47582996,867074736.2307296,1,0
2004-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399314592.53273547,629675378.8434709,728009726.184735,867074736.2307296,693206136.9476614,344057899.4663888,122517997.47582996,348983155.52276623,594638437.0397526,888733399.3041747,911177260.1456332,876747916.1704658,540550923.9545074,600903630.0018883,883188239.9376494,260228784.8017916,122517997.47582996,867074736.2307296,0,0
2004-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106575873.85253136,399314592.53273547,629675378.8434709,728009726.184735,867074736.2307296,693206136.9476614,344057899.4663888,122517997.47582996,585330144.0175619,594638437.0397526,888733399.3041747,911177260.1456332,507823228.0504557,528206977.573448,830866048.2703203,327321954.8858713,-106575873.85253136,867074736.2307296,0,0
2004-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246838350.1954746,-106575873.85253136,399314592.53273547,629675378.8434709,728009726.184735,867074736.2307296,693206136.9476614,344057899.4663888,598823324.9726387,585330144.0175619,594638437.0397526,888733399.3041747,493934721.0117536,482357331.20854086,801604289.1037216,337338050.55913705,-106575873.85253136,867074736.2307296,0,0
2004-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613095676.9011142,246838350.1954746,-106575873.85253136,399314592.53273547,629675378.8434709,728009726.184735,867074736.2307296,693206136.9476614,701108631.3423576,598823324.9726387,585330144.0175619,594638437.0397526,482490369.57653266,483675705.4843524,796202917.6675663,330745417.2197472,-106575873.85253136,867074736.2307296,0,0
2004-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598568823.0796833,613095676.9011142,246838350.1954746,-106575873.85253136,399314592.53273547,629675378.8434709,728009726.184735,867074736.2307296,348983155.52276623,701108631.3423576,598823324.9726387,585330144.0175619,444132381.9835261,484621325.4173611,790393974.4664668,292011675.531066,-106575873.85253136,728009726.184735,0,0
2004-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589700478.3182843,598568823.0796833,613095676.9011142,246838350.1954746,-106575873.85253136,399314592.53273547,629675378.8434709,728009726.184735,122517997.47582996,348983155.52276623,701108631.3423576,598823324.9726387,424373918.0026045,483969693.5134786,772836110.6938884,273707830.14812195,-106575873.85253136,629675378.8434709,1,0
2004-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600538785.9410654,589700478.3182843,598568823.0796833,613095676.9011142,246838350.1954746,-106575873.85253136,399314592.53273547,629675378.8434709,344057899.4663888,122517997.47582996,348983155.52276623,701108631.3423576,420211547.58797514,476786133.127672,743593393.5746063,270265286.7358479,-106575873.85253136,613095676.9011142,1,0
2004-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512616052.0382567,600538785.9410654,589700478.3182843,598568823.0796833,613095676.9011142,246838350.1954746,-106575873.85253136,399314592.53273547,693206136.9476614,344057899.4663888,122517997.47582996,348983155.52276623,436397470.37447816,488474197.1644927,710982699.1403784,272191100.8597415,-106575873.85253136,613095676.9011142,0,0
2004-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276381557.7443814,512616052.0382567,600538785.9410654,589700478.3182843,598568823.0796833,613095676.9011142,246838350.1954746,-106575873.85253136,867074736.2307296,693206136.9476614,344057899.4663888,122517997.47582996,491105674.88832283,499464451.46938926,671911600.6465689,160396435.2208348,246838350.1954746,613095676.9011142,0,0
2004-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475185309.6245045,276381557.7443814,512616052.0382567,600538785.9410654,589700478.3182843,598568823.0796833,613095676.9011142,246838350.1954746,728009726.184735,867074736.2307296,693206136.9476614,344057899.4663888,523726669.09247,508830695.0521118,650119972.1444477,120761559.74120557,276381557.7443814,613095676.9011142,0,0
2004-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634121638.3269597,475185309.6245045,276381557.7443814,512616052.0382567,600538785.9410654,589700478.3182843,598568823.0796833,613095676.9011142,629675378.8434709,728009726.184735,867074736.2307296,693206136.9476614,526730377.8675908,504610373.7220617,645622407.0567921,123583439.88139816,276381557.7443814,634121638.3269597,0,0
2004-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748084173.9323269,634121638.3269597,475185309.6245045,276381557.7443814,512616052.0382567,600538785.9410654,589700478.3182843,598568823.0796833,399314592.53273547,629675378.8434709,728009726.184735,867074736.2307296,548089713.7036828,496111047.8436044,644029105.3852146,148481419.66128325,276381557.7443814,748084173.9323269,0,0
2004-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780428719.2025945,748084173.9323269,634121638.3269597,475185309.6245045,276381557.7443814,512616052.0382567,600538785.9410654,589700478.3182843,-106575873.85253136,399314592.53273547,629675378.8434709,728009726.184735,575336605.2585841,499855261.6305943,631993169.4864144,172884160.61839452,276381557.7443814,780428719.2025945,1,0
2004-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51060825.47124284,780428719.2025945,748084173.9323269,634121638.3269597,475185309.6245045,276381557.7443814,512616052.0382567,600538785.9410654,246838350.1954746,-106575873.85253136,399314592.53273547,629675378.8434709,496839753.7628952,458525650.6754352,585475675.5163058,261543894.16618574,51060825.47124284,780428719.2025945,1,0
2004-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579588042.8715886,51060825.47124284,780428719.2025945,748084173.9323269,634121638.3269597,475185309.6245045,276381557.7443814,512616052.0382567,613095676.9011142,246838350.1954746,-106575873.85253136,399314592.53273547,506407181.0247998,471402325.69963896,567974454.4602169,263435282.87036583,51060825.47124284,780428719.2025945,0,0
2004-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13911786.862372143,579588042.8715886,51060825.47124284,780428719.2025945,748084173.9323269,634121638.3269597,475185309.6245045,276381557.7443814,598568823.0796833,613095676.9011142,246838350.1954746,-106575873.85253136,464936703.223835,478021189.0560789,529170650.30431587,322017164.87383133,-13911786.862372143,780428719.2025945,0,0
2004-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517007208.32693774,-13911786.862372143,579588042.8715886,51060825.47124284,780428719.2025945,748084173.9323269,634121638.3269597,475185309.6245045,589700478.3182843,598568823.0796833,613095676.9011142,246838350.1954746,470911260.18132544,497318964.6368977,517179293.3761982,322626399.80141896,-13911786.862372143,780428719.2025945,0,0
2004-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623408465.4921534,517007208.32693774,-13911786.862372143,579588042.8715886,51060825.47124284,780428719.2025945,748084173.9323269,634121638.3269597,600538785.9410654,589700478.3182843,598568823.0796833,613095676.9011142,469380806.91921026,498055592.3934005,507587000.2210823,321747348.38995683,-13911786.862372143,780428719.2025945,0,0
2004-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680313941.7804167,623408465.4921534,517007208.32693774,-13911786.862372143,579588042.8715886,51060825.47124284,780428719.2025945,748084173.9323269,512616052.0382567,600538785.9410654,589700478.3182843,598568823.0796833,459699345.18322307,503894529.4434529,500639684.97029036,312860257.1075249,-13911786.862372143,780428719.2025945,0,0
