,trend,trend_squared,trend_cubed,trend**4,trend**5,"cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)","sin(7,freq=YE-DEC)","cos(7,freq=YE-DEC)","sin(8,freq=YE-DEC)","cos(8,freq=YE-DEC)",lag_2,lag_3,lag_4,lag_5,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,is_weekend,is_holiday
2004-10-17,1020.0,1040400.0,1061208000.0,1082432160000.0,1104080803200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527663377.6090337,532110560.98021406,531920697.01710814,524835231.537173,545216419.3065464,540983771.9208734,551112870.7012107,30100390.583968036,522472224.52987325,594019368.5946889,1,0
2004-10-18,1021.0,1042441.0,1064332261.0,1086683238481.0,1109503586489101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522472224.52987325,527663377.6090337,532110560.98021406,531920697.01710814,538362385.9717447,542299931.8837787,549532806.9147332,24954413.557975326,522472224.52987325,594019368.5946889,0,0
2004-10-19,1022.0,1044484.0,1067462648.0,1090946826256.0,1114947656433632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535515241.5341216,522472224.52987325,527663377.6090337,532110560.98021406,531091227.57927066,544193981.9194149,547725124.4963566,6966532.9902911605,522472224.52987325,543121259.8473709,0,0
2004-10-20,1023.0,1046529.0,1070599167.0,1095222947841.0,1120413075641343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543121259.8473709,535515241.5341216,522472224.52987325,527663377.6090337,532872557.9681498,545422696.7737738,546876688.5807372,6688937.925615779,522472224.52987325,543121259.8473709,0,0
2004-10-21,1024.0,1048576.0,1073741824.0,1099511627776.0,1125899906842624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537304544.259327,543121259.8473709,535515241.5341216,522472224.52987325,534465159.63140815,546855260.9273424,545977157.2273078,7678500.40905519,522472224.52987325,543121259.8473709,0,0
2004-10-22,1025.0,1050625.0,1076890625.0,1103812890625.0,1131408212890625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543068908.6599165,537304544.259327,543121259.8473709,535515241.5341216,535282021.40188164,545847340.3746806,546777561.2681767,7690404.419970213,522472224.52987325,543121259.8473709,0,0
2004-10-23,1026.0,1052676.0,1080045576.0,1108126760976.0,1136938056761376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537828593.3735285,543068908.6599165,537304544.259327,543121259.8473709,535931153.4800192,543913568.9005932,547575264.4291042,7110022.021424429,522472224.52987325,543121259.8473709,1,0
2004-10-24,1027.0,1054729.0,1083206683.0,1112453263441.0,1142489501553907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532207302.155997,537828593.3735285,543068908.6599165,537304544.259327,540004606.1416081,542610512.7240773,548420619.6559635,6227370.179752902,532207302.155997,550986393.160995,1,0
2004-10-25,1028.0,1056784.0,1086373952.0,1116792422656.0,1148062610490368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550986393.160995,532207302.155997,537828593.3735285,543068908.6599165,542317178.7334888,540339782.3526167,548903020.2566279,7210510.363131892,532207302.155997,551703249.677286,0,0
2004-10-26,1029.0,1058841.0,1089547389.0,1121144263281.0,1153657446916149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551703249.677286,550986393.160995,532207302.155997,537828593.3735285,542186486.0884179,536638856.83384424,548604327.9647777,7201792.799808258,532207302.155997,551703249.677286,0,0
2004-10-27,1030.0,1060900.0,1092727000.0,1125508810000.0,1159274074300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542206411.3318751,551703249.677286,550986393.160995,532207302.155997,541718650.7832519,537295604.3757008,546722637.1705338,7663361.732729043,532207302.155997,551703249.677286,0,0
2004-10-28,1031.0,1062961.0,1095912791.0,1129886087521.0,1164912556234151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534029697.123165,542206411.3318751,551703249.677286,550986393.160995,540770254.2486033,537617706.9400058,545408172.9712003,7876248.168338794,532207302.155997,551703249.677286,0,0
2004-10-29,1032.0,1065024.0,1099104768.0,1134276120576.0,1170572956434432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536430132.9173772,534029697.123165,542206411.3318751,551703249.677286,541103337.5543269,538192679.4781044,542851230.9989282,7779823.540999245,532207302.155997,551703249.677286,0,0
2004-10-30,1033.0,1067089.0,1102302937.0,1138678933921.0,1176255338740393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540160176.5135931,536430132.9173772,534029697.123165,542206411.3318751,545101145.5929679,540516149.5364935,541236139.7620889,9456150.054950723,534029697.123165,560191958.4264839,1,0
2004-10-31,1034.0,1069156.0,1105507304.0,1143094552336.0,1181959767115424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560191958.4264839,540160176.5135931,536430132.9173772,534029697.123165,548021307.2575214,544012956.6995647,541263976.5415747,13755382.813246593,534029697.123165,571427524.8128698,1,0
2004-11-01,1035.0,1071225.0,1108717875.0,1147523000625.0,1187686305646875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571427524.8128698,560191958.4264839,540160176.5135931,536430132.9173772,551581561.9433134,546949370.3384011,542593086.9351931,17564888.464093875,534029697.123165,576625032.4778295,0,0
2004-11-02,1036.0,1073296.0,1111934656.0,1151964303616.0,1193435018546176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576625032.4778295,571427524.8128698,560191958.4264839,540160176.5135931,555225756.3824815,548706121.2354497,544476500.1856672,17937902.45556409,534029697.123165,576625032.4778295,0,0
2004-11-03,1037.0,1075369.0,1115157653.0,1156418486161.0,1199205970148957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567715772.4060522,576625032.4778295,571427524.8128698,560191958.4264839,558168503.1703613,549943576.9768065,545727830.9384964,15389796.600537067,536430132.9173772,576625032.4778295,0,0
2004-11-04,1038.0,1077444.0,1118386872.0,1160885573136.0,1204999224915168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554628924.638323,567715772.4060522,576625032.4778295,571427524.8128698,559266362.1977905,550018308.223197,546644850.4971937,13769398.914224133,540160176.5135931,576625032.4778295,0,0
2004-11-05,1039.0,1079521.0,1121622319.0,1165365589441.0,1210814847429199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544115146.1093826,554628924.638323,567715772.4060522,576625032.4778295,559391295.1880548,550247316.3711908,547342589.5354316,13569670.375507832,541034707.4454426,576625032.4778295,0,0
2004-11-06,1040.0,1081600.0,1124864000.0,1169858560000.0,1216652902400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541034707.4454426,544115146.1093826,554628924.638323,567715772.4060522,557335464.3680326,551218304.9805003,548102193.9413108,14487246.261651875,541034707.4454426,576625032.4778295,1,0
2004-11-07,1041.0,1083681.0,1128111921.0,1174364509761.0,1222513454661201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545801142.686329,541034707.4454426,544115146.1093826,554628924.638323,553667920.0639745,550844613.6607479,547896035.0604331,13544083.902645102,541034707.4454426,576625032.4778295,1,0
2004-11-08,1042.0,1085764.0,1131366088.0,1178883463696.0,1228396569171232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545754714.6844625,545801142.686329,541034707.4454426,544115146.1093826,550694197.8676027,551137879.9054581,547780330.8707666,9276378.617451478,541034707.4454426,567715772.4060522,0,0
2004-11-09,1043.0,1087849.0,1134626507.0,1183415446801.0,1234302311013443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555808977.1032275,545754714.6844625,545801142.686329,541034707.4454426,547824766.4549649,551525261.4187232,547060349.9669456,5451736.277526588,541034707.4454426,555808977.1032275,0,0
2004-11-10,1044.0,1089936.0,1137893184.0,1187960484096.0,1240230745396224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547629752.517587,555808977.1032275,545754714.6844625,545801142.686329,546571290.1663253,552369896.6683433,545805720.491616,4562805.7019027565,541034707.4454426,555808977.1032275,0,0
2004-11-11,1045.0,1092025.0,1141166125.0,1192518600625.0,1246181937653125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545854590.6178461,547629752.517587,555808977.1032275,545754714.6844625,546934228.646579,553100295.4221848,544226932.054165,4434102.480780957,541034707.4454426,555808977.1032275,0,0
2004-11-12,1046.0,1094116.0,1144445336.0,1197089821456.0,1252155953242976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546655715.4711592,545854590.6178461,547629752.517587,555808977.1032275,548519755.5676606,553955525.3778576,545136870.8660263,3928471.059497638,545754714.6844625,555808977.1032275,0,0
2004-11-13,1047.0,1096209.0,1147730823.0,1201674171681.0,1258152857750007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552133395.8930125,546655715.4711592,545854590.6178461,547629752.517587,548869689.2415012,553102576.804767,545681203.5788965,3751037.205030652,545754714.6844625,555808977.1032275,1,0
2004-11-14,1048.0,1098304.0,1151022592.0,1206271676416.0,1264172716883968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548250678.4032136,552133395.8930125,546655715.4711592,545854590.6178461,550031709.412547,551849814.7382607,546407146.7422822,3882838.5623510154,545854590.6178461,555808977.1032275,1,0
2004-11-15,1049.0,1100401.0,1154320649.0,1210882360801.0,1270215596480249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553888855.8817832,548250678.4032136,552133395.8930125,546655715.4711592,549424393.2436244,550059295.5556136,547203626.2860066,3077574.8487161826,545854590.6178461,553888855.8817832,0,0
2004-11-16,1050.0,1102500.0,1157625000.0,1215506250000.0,1276281562500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551557763.9207691,553888855.8817832,548250678.4032136,552133395.8930125,550121152.0657716,548972959.2603682,548204787.6107647,3154695.3640693626,545854590.6178461,553888855.8817832,0,0
2004-11-17,1051.0,1104601.0,1160935651.0,1220143369201.0,1282370681030251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552507064.2726172,551557763.9207691,553888855.8817832,548250678.4032136,550691346.5201635,548631318.3432444,548682477.9529138,2559588.3011368597,546655715.4711592,553888855.8817832,0,0
2004-11-18,1052.0,1106704.0,1164252608.0,1224793743616.0,1288483018284032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549845951.79859,552507064.2726172,551557763.9207691,553888855.8817832,550715699.9191864,548824964.2828827,548805975.6001452,2515217.8388203275,546826189.2643181,553888855.8817832,0,0
2004-11-19,1053.0,1108809.0,1167575877.0,1229457398481.0,1294618640600493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546826189.2643181,549845951.79859,552507064.2726172,551557763.9207691,549962212.0418481,549240983.8047544,549124456.8165559,2794283.9766894723,546826189.2643181,553888855.8817832,0,0
2004-11-20,1054.0,1110916.0,1170905464.0,1234134359056.0,1300777614445024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546858980.7516453,546826189.2643181,549845951.79859,552507064.2726172,550542688.1004184,549706188.6709598,549432626.8883322,2801519.841594671,546826189.2643181,553888855.8817832,1,0
2004-11-21,1055.0,1113025.0,1174241375.0,1238824650625.0,1306960006409375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552314010.8132066,546858980.7516453,546826189.2643181,549845951.79859,551950735.9335282,550991222.6730376,550296513.4663329,5720170.831708675,546826189.2643181,563745190.7135508,1,0
2004-11-22,1056.0,1115136.0,1177583616.0,1243528298496.0,1313165883211776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563745190.7135508,552314010.8132066,546858980.7516453,546826189.2643181,554244708.0651897,551834550.654407,551476789.0225464,8212982.934941502,546826189.2643181,567615568.8424001,0,0
2004-11-23,1057.0,1117249.0,1180932193.0,1248245328001.0,1319395311697057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567615568.8424001,563745190.7135508,552314010.8132066,546858980.7516453,555003027.2282407,552562089.6470062,551704419.1976457,8270660.049793303,546826189.2643181,567615568.8424001,0,0
2004-11-24,1058.0,1119364.0,1184287112.0,1252975764496.0,1325648358836768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557815298.4139744,567615568.8424001,563745190.7135508,552314010.8132066,556044830.1287783,553368088.3244709,551885596.6118146,7966498.1630656915,546826189.2643181,567615568.8424001,0,0
2004-11-25,1059.0,1121481.0,1187648379.0,1257719633361.0,1331925091729299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557138572.1023527,557815298.4139744,567615568.8424001,563745190.7135508,557877243.4380019,554296471.6785941,552467152.3150482,6895923.112189974,546858980.7516453,567615568.8424001,0,0
2004-11-26,1060.0,1123600.0,1191016000.0,1262476960000.0,1338225577600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559653082.4288839,557138572.1023527,557815298.4139744,567615568.8424001,559135610.689651,554548911.3657496,553188414.128049,5127031.9908682825,552314010.8132066,567615568.8424001,0,0
2004-11-27,1061.0,1125721.0,1194389981.0,1267247769841.0,1344549883801301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555667551.5131887,559653082.4288839,557138572.1023527,557815298.4139744,559993685.9545311,555268187.0274748,553918094.2863821,4216926.393482659,555667551.5131887,567615568.8424001,1,0
2004-11-28,1062.0,1127844.0,1197770328.0,1272032088336.0,1350898077812832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558320537.6673667,555667551.5131887,559653082.4288839,557138572.1023527,560992768.8495659,556471752.3915471,554937380.7685554,5789224.286724211,555667551.5131887,570738770.9787947,1,0
2004-11-29,1063.0,1129969.0,1201157047.0,1276829940961.0,1357270227241543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570738770.9787947,558320537.6673667,555667551.5131887,559653082.4288839,563421769.350818,558833238.7080039,555751601.2327114,10599587.368993636,555667551.5131887,584618572.3511652,0,0
2004-11-30,1064.0,1132096.0,1204550144.0,1281641353216.0,1363666399821824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584618572.3511652,570738770.9787947,558320537.6673667,555667551.5131887,567525860.8925977,561264444.0604192,556255481.7124969,13287868.935867455,555667551.5131887,586543939.206432,0,0
2004-12-01,1065.0,1134225.0,1207949625.0,1286466350625.0,1370086663415625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586543939.206432,584618572.3511652,570738770.9787947,558320537.6673667,571110802.1748978,563577816.1518381,556442419.3325177,13403053.430114418,555667551.5131887,586543939.206432,0,0
2004-12-02,1066.0,1136356.0,1211355496.0,1291304958736.0,1376531086012576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582233161.0784535,586543939.206432,584618572.3511652,570738770.9787947,571204624.4152919,564540933.926647,556195554.8560374,13311466.937262474,555667551.5131887,586543939.206432,0,0
2004-12-03,1067.0,1138489.0,1214767763.0,1296157203121.0,1382999735730107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560309838.111643,582233161.0784535,586543939.206432,584618572.3511652,571411553.3578296,565273582.0237403,556278459.1717917,13038138.631691523,557116054.1109519,586543939.206432,0,0
2004-12-04,1068.0,1140624.0,1218186432.0,1301023109376.0,1389492680813568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557116054.1109519,560309838.111643,582233161.0784535,586543939.206432,571016500.5772461,565505093.2658886,556659793.2415884,13533391.699425561,555555168.203283,586543939.206432,1,0
2004-12-05,1069.0,1142761.0,1221611509.0,1305902703121.0,1396009989636349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555168.203283,557116054.1109519,560309838.111643,582233161.0784535,569381957.2463734,565187363.0479697,557268535.2488297,14244790.509998988,555555168.203283,586543939.206432,1,0
2004-12-06,1070.0,1144900.0,1225043000.0,1310796010000.0,1402551730700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559296967.6626854,555555168.203283,557116054.1109519,560309838.111643,566948298.8795555,565185034.1151868,557994595.9520668,12563886.250850694,555555168.203283,586543939.206432,0,0
2004-12-07,1071.0,1147041.0,1228480911.0,1315703055681.0,1409117972634351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567582963.7834396,559296967.6626854,555555168.203283,557116054.1109519,565941445.4124585,566733653.152528,559119304.2938098,10904631.681683552,555555168.203283,582233161.0784535,0,0
2004-12-08,1072.0,1149184.0,1231925248.0,1320623865856.0,1415708784197632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579495964.936753,567582963.7834396,559296967.6626854,555555168.203283,565581815.4747547,568346308.8248262,559916196.7741865,10302686.753838032,555555168.203283,579715751.5145272,0,0
2004-12-09,1073.0,1151329.0,1235376017.0,1325558466241.0,1422324234276593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579715751.5145272,579495964.936753,567582963.7834396,559296967.6626854,568432702.2802136,569818663.3477528,561004073.215262,11312324.477449307,555555168.203283,580266045.749855,0,0
2004-12-10,1074.0,1153476.0,1238833224.0,1330506882576.0,1428964391886624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580266045.749855,579715751.5145272,579495964.936753,567582963.7834396,572521707.5989705,571966630.4784001,562333556.5727422,11706244.313760594,555555168.203283,585739091.3422503,0,0
2004-12-11,1075.0,1155625.0,1242296875.0,1335469140625.0,1435629326171875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585739091.3422503,580266045.749855,579715751.5145272,579495964.936753,576767112.9280127,573891806.7526294,563620799.5739229,9753502.02071879,559296967.6626854,585739091.3422503,1,0
2004-12-12,1076.0,1157776.0,1245766976.0,1340445266176.0,1442319106405376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585273005.5065783,585739091.3422503,580266045.749855,579715751.5145272,579540137.2906181,574461047.2684957,564506624.3175198,5993312.449699152,567582963.7834396,585739091.3422503,1,0
2004-12-13,1077.0,1159929.0,1249243533.0,1345435285041.0,1449033801989157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578708138.2009228,585273005.5065783,585739091.3422503,580266045.749855,581109418.5093546,574028858.694455,565517199.4478992,3061901.482974576,578567932.314595,585739091.3422503,0,0
2004-12-14,1078.0,1162084.0,1252726552.0,1350439223056.0,1455773482454368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578567932.314595,578708138.2009228,585273005.5065783,585739091.3422503,580611040.0090402,573276242.7107494,566254481.4329916,3604187.370188526,576007315.4345535,585739091.3422503,0,0
2004-12-15,1079.0,1164241.0,1256216039.0,1355457106081.0,1462538217461399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576007315.4345535,578567932.314595,578708138.2009228,585273005.5065783,579132894.7533133,572357355.114034,566848180.4597806,5601108.408774884,569368734.7244382,585739091.3422503,0,0
2004-12-16,1080.0,1166400.0,1259712000.0,1360488960000.0,1469328076800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569368734.7244382,576007315.4345535,578567932.314595,578708138.2009228,577850088.0572588,573141395.1687362,567474158.2799424,6284886.735303328,569368734.7244382,585739091.3422503,0,0
2004-12-17,1081.0,1168561.0,1263214441.0,1365534810721.0,1476143130389401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571286398.877474,569368734.7244382,576007315.4345535,578567932.314595,575447542.2801278,573984624.9395492,568110002.2500672,5973282.558338182,568921270.902333,585273005.5065783,0,0
2004-12-18,1082.0,1170724.0,1266723368.0,1370594684176.0,1482983448278432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568921270.902333,571286398.877474,569368734.7244382,576007315.4345535,572941123.9881314,574854118.4580721,568806731.8566767,4710911.235346404,567728077.4626034,578708138.2009228,1,0
2004-12-19,1083.0,1172889.0,1270238787.0,1375668606321.0,1489849100645643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567728077.4626034,568921270.902333,571286398.877474,569368734.7244382,572006532.3036811,575773334.7971495,569650299.0452809,3966195.6272044554,567728077.4626034,578567932.314595,1,0
2004-12-20,1084.0,1175056.0,1273760704.0,1380756603136.0,1496740157799424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572165996.4097704,567728077.4626034,568921270.902333,571286398.877474,576281212.7552655,578695315.63231,571522855.2006968,14459807.444752049,567728077.4626034,608490695.4756858,0,0
2004-12-21,1085.0,1177225.0,1277289125.0,1385858700625.0,1503656690178125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608490695.4756858,572165996.4097704,567728077.4626034,568921270.902333,582890887.5694377,581750963.789239,573473850.1480372,22598151.197185546,567728077.4626034,622275039.1337597,0,0
2004-12-22,1086.0,1179396.0,1280824056.0,1390974924816.0,1510598768350176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622275039.1337597,608490695.4756858,572165996.4097704,567728077.4626034,589950999.7820601,584541947.2676867,575179648.5270503,25235575.226588536,567728077.4626034,622275039.1337597,0,0
2004-12-23,1087.0,1181569.0,1284365503.0,1396105301761.0,1517566463014207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618789520.2127948,622275039.1337597,608490695.4756858,572165996.4097704,596120506.3365175,586985297.1968882,577068236.7385403,25191017.98502559,567728077.4626034,622275039.1337597,0,0
2004-12-24,1088.0,1183744.0,1287913472.0,1401249857536.0,1524559844999168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614472944.758675,618789520.2127948,622275039.1337597,608490695.4756858,602414066.8152903,588930804.5477091,578929490.8102533,22636908.67142435,567728077.4626034,622275039.1337597,0,0
2004-12-25,1089.0,1185921.0,1291467969.0,1406408618241.0,1531578985264449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612976194.2537429,614472944.758675,618789520.2127948,622275039.1337597,607506810.1229823,590223967.0555569,580386964.0831721,16787075.821676906,572165996.4097704,622275039.1337597,1,0
2004-12-26,1090.0,1188100.0,1295029000.0,1411581610000.0,1538623954900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603377280.6164474,612976194.2537429,614472944.758675,618789520.2127948,539189717.6462027,555598124.974942,564996257.335143,196433039.33620378,93946349.0723134,622275039.1337597,1,0
2004-12-27,1091.0,1190281.0,1298596571.0,1416768858961.0,1545694825126451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93946349.0723134,603377280.6164474,612976194.2537429,614472944.758675,462423355.8306348,519352284.29295015,548756444.8384544,259661632.1903896,71126162.76671019,622275039.1337597,0,0
2004-12-28,1092.0,1192464.0,1302170688.0,1421970391296.0,1552791667295232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71126162.76671019,93946349.0723134,603377280.6164474,612976194.2537429,383687802.0639134,483289344.8166756,532102691.23138493,285397646.5818811,71126162.76671019,618789520.2127948,0,0
2004-12-29,1093.0,1194649.0,1305751357.0,1427186233201.0,1559914552888693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71126162.76671019,71126162.76671019,93946349.0723134,603377280.6164474,305450179.5716156,447700589.6768379,514986277.5785697,285273255.41128767,71126162.76671019,614472944.758675,0,0
