,trend,trend_squared,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)","sin(7,freq=YE-DEC)","cos(7,freq=YE-DEC)","sin(8,freq=YE-DEC)","cos(8,freq=YE-DEC)","sin(9,freq=YE-DEC)","cos(9,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_11,lag_13,lag_14,lag_17,lag_18,lag_20,lag_22,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,weather_weather_code (wmo code),weather_temperature_2m_max (°C),weather_apparent_temperature_max (°C),weather_apparent_temperature_min (°C),weather_wind_speed_10m_max (km/h),weather_wind_gusts_10m_max (km/h),weather_wind_direction_10m_dominant (°),weather_shortwave_radiation_sum (MJ/m²),weather_et0_fao_evapotranspiration (mm),weather_sunrise (iso8601),weather_sunset (iso8601),weather_daylight_duration (s),weather_sunshine_duration (s),weather_uv_index_max (),weather_uv_index_clear_sky_max (),weather_rain_sum (mm),weather_showers_sum (mm),weather_snowfall_sum (cm),weather_precipitation_sum (mm),weather_precipitation_hours (h),weather_temperature_2m_min (°C),is_weekend,is_holiday
2024-01-13,743.0,552049.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20455206612620083,0.9788556850953578,0.4004539056512665,0.9163169044870048,0.5794210982045638,0.8150283375168114,0.7338853664321991,0.6792733388972931,0.8573146280763323,0.5147928015098308,0.9444892287836613,0.3285423819108346,0.9917226741361015,0.12839835514655099,0.9970175264485267,-0.0771754621266464,0.9601498736716018,-0.2794856348516096,5.36860272,5.32060272,5.32060272,6.76060272,8.27260272,8.29660272,5.29660272,5.40460272,5.33260272,5.29660272,8.29660272,6.77260272,5.38060272,8.27260272,6.79660272,5.60860272,6.37660272,6.387745577142858,6.33700272,1.4048373571342572,5.29660272,8.29660272,3,2.0,-2.6,-4.9,18.2,33.1,231,1.26,0.25,0.0,0.0,30201.36,0.0,0.75,1.35,0.0,0.0,0.0,0.0,0.0,-0.4,1,0
2024-01-14,744.0,553536.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2213252843824325,0.9752000402445825,0.43167285247378373,0.9020302369860708,0.6206094818274227,0.7841198065767105,0.7787639308347606,0.6273170968742939,0.8982917515547528,0.4393995096591417,0.9732643737003824,0.22968774213179574,0.9999631612477099,0.008583481082087277,0.9770638564833508,-0.21294651993841548,0.9057022630804715,-0.42391439070986064,6.79660272,5.36860272,5.32060272,5.32060272,6.76060272,8.27260272,8.29660272,5.29660272,5.40460272,5.39260272,8.29660272,8.29660272,5.36860272,5.38060272,6.79660272,6.79660272,6.590888434285715,6.389459862857143,6.38180272,1.3247628359176358,5.32060272,8.29660272,71,-0.2,-4.9,-7.4,21.6,39.6,226,1.23,0.27,0.0,0.0,30327.79,0.0,0.45,1.35,0.0,0.0,0.14,0.2,2.0,-2.0,1,0
2024-01-15,745.0,555025.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2380332770614856,0.9712569994658314,0.4623829729035149,0.88668031802274,0.6601521206712317,0.7511319308705199,0.8199717629247771,0.5724039727378148,0.9326545075388224,0.36077079921678346,0.9917226741361015,0.12839835514655099,0.9937806700284985,-0.11135519690480862,0.9387101892619443,-0.3447073839879337,0.829677013552619,-0.5582437220268646,8.29660272,6.79660272,5.36860272,5.32060272,5.32060272,6.76060272,8.27260272,8.29660272,5.29660272,5.33260272,5.29660272,8.29660272,5.41660272,5.36860272,8.27260272,6.79660272,6.590888434285715,6.389459862857143,6.480602719999999,1.3247628359176358,5.32060272,8.29660272,73,1.8,-4.4,-7.2,26.6,52.9,264,3.09,0.43,0.0,0.0,30459.89,10989.0,1.25,1.4,0.0,0.0,2.38,3.4,12.0,-2.0,0,0
2024-01-16,746.0,556516.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2546711202412287,0.9670277247913204,0.4925480679538643,0.8702852410301553,0.6979441547663434,0.7161521883143934,0.8573146280763322,0.5147928015098309,0.9601498736716017,0.2794856348516097,0.999668467514313,0.02574791365498888,0.9732643737003825,-0.2296877421317952,0.8826787983255476,-0.4699767430273197,0.7338853664321995,-0.6792733388972928,6.77260272,8.29660272,6.79660272,5.36860272,5.32060272,5.32060272,6.76060272,8.27260272,8.29660272,5.40460272,5.39260272,5.29660272,6.77260272,5.41660272,5.38060272,6.79660272,6.37660272,6.280602719999999,6.48100272,1.1115610644494365,5.32060272,8.29660272,3,0.6,-4.4,-8.9,18.4,33.8,220,4.0,0.51,0.0,0.0,30597.36,18744.22,1.45,1.5,0.0,0.0,0.0,0.0,0.0,-4.1,0,0
2024-01-17,747.0,558009.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27123391067291003,0.9625134626077081,0.5221325810768248,0.8528643314021597,0.733885366432199,0.6792733388972931,0.8906165093267404,0.4547551355561058,0.9805753940631429,0.19614254142819698,0.9970175264485267,-0.07717546212664618,0.9387101892619443,-0.3447073839879337,0.8100248628547753,-0.5863955333706956,0.620609481827423,-0.7841198065767103,5.27260272,6.77260272,8.29660272,6.79660272,5.36860272,5.32060272,5.32060272,6.76060272,8.27260272,5.29660272,5.33260272,5.39260272,8.29660272,6.77260272,5.36860272,8.27260272,6.1640312914285715,6.278888434285714,6.38140272,1.1667948773088819,5.27260272,8.29660272,75,0.9,-2.3,-8.9,15.8,31.7,86,0.75,0.23,0.0,0.0,30739.91,0.0,0.25,1.45,0.9,0.0,8.96,13.6,14.0,-4.4,0,0
2024-01-18,748.0,559504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28771676722616696,0.9577155432887803,0.5511016400746,0.8344381237138473,0.7678804460366,0.6405931786981751,0.9197204370389466,0.3925739646141719,0.9937806700284983,0.11135519690480897,0.9837979515735163,-0.17928075881073566,0.8906165093267405,-0.4547551355561055,0.7221165966101163,-0.6917713646142218,0.4925480679538644,-0.8702852410301553,5.65660272,5.27260272,6.77260272,8.29660272,6.79660272,5.36860272,5.32060272,5.32060272,6.76060272,8.29660272,5.40460272,5.33260272,8.29660272,8.29660272,5.41660272,5.38060272,6.212031291428572,6.297745577142857,6.29460272,1.1327286902494564,5.27260272,8.29660272,73,-2.8,-6.8,-10.6,12.2,21.6,307,5.04,0.27,0.0,0.0,30887.27,22074.46,1.65,1.7,0.0,0.0,2.38,3.4,9.0,-6.4,0,0
2024-01-19,749.0,561001.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30411483232751785,0.9526353808033825,0.5794210982045637,0.8150283375168114,0.7998392447397193,0.6002142805483683,0.9444892287836613,0.32854238191083485,0.999668467514313,0.025747913654988658,0.9601498736716019,-0.27948563485160915,0.829677013552619,-0.5582437220268646,0.620609481827423,-0.7841198065767103,0.352752086549095,-0.9357168190404935,5.30860272,5.65660272,5.27260272,6.77260272,8.29660272,6.79660272,5.36860272,5.32060272,5.32060272,8.27260272,5.29660272,5.40460272,5.29660272,8.29660272,6.77260272,5.36860272,6.210317005714286,6.29603129142857,6.295002719999999,1.1343106150559181,5.27260272,8.29660272,3,-0.9,-5.2,-12.9,16.4,28.8,216,4.86,0.27,0.0,0.0,31039.14,22328.73,1.55,1.55,0.0,0.0,0.0,0.0,0.0,-8.2,0,0
2024-01-20,750.0,562500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204232733919112,0.9472744722987169,0.6070575744291004,0.794657851737625,0.8296770135526189,0.5582437220268647,0.9648061359537646,0.26296220265651465,0.998195433059714,-0.06004895851494825,0.926323968251495,-0.37672789363518516,0.7567706633464624,-0.6536804747720061,0.5074150932938454,-0.8617017599480682,0.2045520661262008,-0.9788556850953578,5.30860272,5.30860272,5.65660272,5.27260272,6.77260272,8.29660272,6.79660272,5.36860272,5.32060272,6.76060272,8.29660272,5.29660272,5.39260272,5.29660272,8.29660272,5.41660272,6.201745577142857,6.289174148571428,6.2934027200000004,1.1419321971365493,5.27260272,8.29660272,3,-1.6,-6.6,-14.1,22.9,40.0,184,6.05,0.54,0.0,0.0,31195.27,25453.51,1.75,1.75,0.0,0.0,0.0,0.0,0.0,-8.5,1,0
2024-01-21,751.0,564001.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33663728424691025,0.9416343976591259,0.6339784927628866,0.7733506777097299,0.8573146280763323,0.5147928015098308,0.9805753940631429,0.19614254142819698,0.9893724130196829,-0.14540367380368988,0.8826787983255474,-0.46997674302732007,0.672949024155833,-0.7396888608649667,0.3846650997070012,-0.923056206884176,0.05147875477034629,-0.9986740898848305,6.76060272,5.30860272,5.30860272,5.65660272,5.27260272,6.77260272,8.29660272,6.79660272,5.36860272,5.32060272,8.27260272,8.29660272,5.33260272,5.39260272,8.29660272,6.77260272,6.19660272,6.393745577142857,6.33460272,1.1388836639446382,5.27260272,8.29660272,3,5.7,-1.9,-8.9,42.5,78.5,192,3.77,0.81,0.0,0.0,31355.37,10643.48,1.15,1.6,0.0,0.0,0.0,0.0,0.0,-2.2,1,0
2024-01-22,752.0,565504.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3527520865490948,0.9357168190404936,0.6601521206712317,0.7511319308705199,0.8826787983255473,0.4699767430273202,0.9917226741361015,0.12839835514655099,0.9732643737003824,-0.22968774213179563,0.829677013552619,-0.5582437220268646,0.5794210982045638,-0.8150283375168113,0.2546711202412288,-0.9670277247913204,-0.10282099713736044,-0.9946998756145891,8.28460272,6.76060272,5.30860272,5.30860272,5.65660272,5.27260272,6.77260272,8.29660272,6.79660272,5.32060272,6.76060272,8.27260272,5.40460272,5.33260272,5.29660272,8.29660272,6.194888434285715,6.392888434285714,6.423802719999999,1.1351989127146556,5.27260272,8.28460272,53,9.6,3.8,-1.9,46.4,92.2,222,2.69,0.8,0.0,0.0,31519.18,12860.95,1.15,1.5,2.6,0.1,0.0,2.6,6.0,5.8,0,0
2024-01-23,753.0,567009.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36876293119226017,0.9295234803804003,0.6855476064742155,0.7280278011569848,0.9057022630804714,0.42391439070986076,0.998195433059714,0.060048958514948375,0.949989922994501,-0.3122805568857946,0.7678804460366001,-0.6405931786981751,0.47753588643748834,-0.8786122450571482,0.11988119229922739,-0.99278824516254,-0.25467112024122857,-0.9670277247913204,8.296602720000001,8.28460272,6.76060272,5.30860272,5.30860272,5.65660272,5.27260272,6.77260272,8.29660272,5.36860272,5.32060272,6.76060272,5.29660272,5.40460272,5.39260272,8.29660272,6.41260272,6.394602720000001,6.473802719999999,1.3834565406979602,5.27260272,8.296602720000001,53,10.1,4.5,-1.4,36.4,67.3,228,2.43,0.49,0.0,0.0,31686.44,10591.44,1.55,1.6,2.5,0.2,0.0,2.5,9.0,3.1,0,0
2024-01-24,754.0,568516.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3846650997070012,0.9230562068841761,0.7101350157125358,0.7040655221348057,0.926323968251495,0.3767278936351851,0.9999631612477099,-0.008583481082086933,0.9197204370389467,-0.3925739646141716,0.6979441547663435,-0.7161521883143933,0.3687629311922603,-0.9295234803804002,-0.017166329754707124,-0.9998526477050269,-0.40045390565126615,-0.9163169044870049,5.24860272,8.296602720000001,8.28460272,6.76060272,5.30860272,5.30860272,5.65660272,5.27260272,6.77260272,6.79660272,5.32060272,5.32060272,8.29660272,5.29660272,5.33260272,5.29660272,6.409174148571429,6.286602719999999,6.4222027200000005,1.3867783837781191,5.24860272,8.296602720000001,51,11.4,6.0,2.7,37.5,79.6,245,4.0,0.85,0.0,0.0,31856.9,18816.24,1.35,1.6,1.8,0.0,0.0,1.8,11.0,6.7,0,0
2024-01-25,755.0,570025.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4004539056512665,0.9163169044870048,0.7338853664321991,0.6792733388972931,0.9444892287836613,0.3285423819108346,0.9970175264485267,-0.0771754621266464,0.8826787983255474,-0.46997674302732007,0.6206094818274226,-0.7841198065767105,0.2546711202412288,-0.9670277247913204,-0.1538905767040619,-0.9880878960910772,-0.5366961939916007,-0.8437755598231855,5.29660272,5.24860272,8.296602720000001,8.28460272,6.76060272,5.30860272,5.30860272,5.65660272,5.27260272,8.29660272,5.36860272,5.32060272,8.27260272,8.29660272,5.40460272,5.39260272,6.3577455771428575,6.2848884342857145,6.37220272,1.4254743571376896,5.24860272,8.296602720000001,51,8.9,5.6,-0.3,18.9,35.3,218,1.95,0.32,0.0,0.0,32030.31,2774.75,1.1,1.65,0.9,0.0,0.0,0.9,7.0,2.8,0,0
2024-01-26,756.0,571536.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41612469599147445,0.9093075592922358,0.7567706633464625,0.653680474772006,0.9601498736716018,0.2794856348516095,0.9893724130196829,-0.14540367380368988,0.8391377545563939,-0.5439189543287246,0.5366961939916005,-0.8437755598231856,0.1369060579234753,-0.990584035457797,-0.287716767226167,-0.9577155432887803,-0.6601521206712319,-0.7511319308705199,5.44060272,5.29660272,5.24860272,8.296602720000001,8.28460272,6.76060272,5.30860272,5.30860272,5.65660272,6.77260272,6.79660272,5.36860272,6.76060272,8.27260272,5.29660272,5.33260272,6.37660272,6.2934598628571425,6.2778027199999995,1.4100723385698928,5.24860272,8.296602720000001,53,10.3,6.1,-2.8,31.9,60.5,246,3.36,0.63,0.0,0.0,32206.41,13277.88,1.55,1.65,2.8,0.0,0.0,2.8,6.0,0.9,0,0
2024-01-27,757.0,573049.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43167285247378373,0.9020302369860708,0.7787639308347606,0.6273170968742939,0.9732643737003824,0.22968774213179574,0.9770638564833508,-0.21294651993841548,0.7894179103280199,-0.6138561418226116,0.44709379298511426,-0.8944870822287954,0.017166329754707815,-0.9998526477050269,-0.416124695991474,-0.9093075592922361,-0.7678804460366,-0.6405931786981752,5.35660272,5.44060272,5.29660272,5.24860272,8.296602720000001,8.28460272,6.76060272,5.30860272,5.30860272,5.27260272,8.29660272,6.79660272,5.32060272,6.76060272,8.29660272,5.40460272,6.383459862857143,6.2926027200000005,6.2770027200000005,1.4041172112245863,5.24860272,8.296602720000001,3,6.7,3.5,-5.4,13.4,25.9,189,6.36,0.73,0.0,0.0,32384.99,27739.79,1.7,1.7,0.0,0.0,0.0,0.0,0.0,-1.2,1,0
2024-01-28,758.0,574564.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44709379298511387,0.8944870822287956,0.7998392447397193,0.6002142805483682,0.9837979515735163,0.17928075881073577,0.9601498736716018,-0.2794856348516094,0.7338853664321991,-0.6792733388972931,0.352752086549095,-0.9357168190404935,-0.10282099713736044,-0.9946998756145891,-0.5366961939916004,-0.8437755598231858,-0.8573146280763322,-0.514792801509831,6.74860272,5.35660272,5.44060272,5.29660272,5.24860272,8.296602720000001,8.28460272,6.76060272,5.30860272,5.65660272,6.77260272,8.29660272,5.32060272,5.32060272,8.27260272,5.29660272,6.3817455771428575,6.289174148571428,6.32300272,1.4035872409141905,5.24860272,8.296602720000001,3,11.8,8.5,-3.3,22.9,41.0,163,6.69,1.7,0.0,0.0,32565.8,27938.72,1.75,1.75,0.0,0.0,0.0,0.0,0.0,1.1,1,0
2024-01-29,759.0,576081.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4623829729035149,0.88668031802274,0.8199717629247771,0.5724039727378148,0.9917226741361015,0.12839835514655099,0.9387101892619443,-0.3447073839879337,0.672949024155833,-0.7396888608649667,0.2546711202412288,-0.9670277247913204,-0.22132528438243218,-0.9752000402445826,-0.6471606673266059,-0.7623536388483905,-0.9263239682514948,-0.3767278936351856,8.248602720000001,6.74860272,5.35660272,5.44060272,5.29660272,5.24860272,8.296602720000001,8.28460272,6.76060272,5.30860272,5.27260272,6.77260272,5.36860272,5.32060272,6.76060272,8.29660272,6.37660272,6.285745577142857,6.41740272,1.3954956108852392,5.24860272,8.296602720000001,3,12.5,9.2,1.5,20.9,37.4,188,5.45,1.3,0.0,0.0,32748.62,24425.09,1.5,1.8,0.0,0.0,0.0,0.0,0.0,6.1,0,0
2024-01-30,760.0,577600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47753588643748823,0.8786122450571483,0.8391377545563938,0.5439189543287247,0.9970175264485267,0.0771754621266463,0.9128458599921355,-0.40830434224389345,0.6070575744291002,-0.7946578517376252,0.1538905767040617,-0.9880878960910772,-0.33663728424691036,-0.9416343976591259,-0.7454378568683002,-0.6665751282095631,-0.9732643737003825,-0.22968774213179544,6.74860272,8.248602720000001,6.74860272,5.35660272,5.44060272,5.29660272,5.24860272,8.296602720000001,8.28460272,5.30860272,5.65660272,5.27260272,6.79660272,5.36860272,5.32060272,8.27260272,6.1554598628571435,6.284031291428572,6.41660272,1.1397443322329388,5.24860272,8.248602720000001,51,10.8,7.0,3.1,22.0,46.4,214,2.39,0.82,0.0,0.0,32933.22,3327.96,1.55,1.8,0.2,0.0,0.0,0.2,2.0,6.2,0,0
2024-01-31,761.0,579121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4925480679538643,0.8702852410301553,0.8573146280763322,0.5147928015098309,0.999668467514313,0.02574791365498888,0.8826787983255476,-0.4699767430273197,0.536696193991601,-0.8437755598231853,0.051478754770347177,-0.9986740898848305,-0.44709379298511326,-0.8944870822287959,-0.8296770135526184,-0.5582437220268655,-0.9970175264485266,-0.07717546212664732,5.29660272,6.74860272,8.248602720000001,6.74860272,5.35660272,5.44060272,5.29660272,5.24860272,8.296602720000001,6.76060272,5.30860272,5.65660272,8.29660272,6.79660272,5.32060272,6.76060272,6.162317005714286,6.2857455771428565,6.31660272,1.1335063173306694,5.29660272,8.248602720000001,3,7.3,3.2,-0.4,22.8,42.1,218,6.36,0.87,0.0,0.0,33119.39,28248.29,1.85,1.85,0.0,0.0,0.0,0.0,0.0,3.1,0,0
2024-02-01,762.0,580644.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5074150932938455,0.8617017599480682,0.8744809578310397,0.4850598461951962,0.999668467514313,-0.025747913654988536,0.848351197812304,-0.5294338912181852,0.4623829729035151,-0.8866803180227399,-0.05147875477034649,-0.9986740898848305,-0.5511016400746003,-0.8344381237138472,-0.8982917515547529,-0.4393995096591416,-0.9970175264485267,0.07717546212664607,5.29660272,5.29660272,6.74860272,8.248602720000001,6.74860272,5.35660272,5.44060272,5.29660272,5.24860272,8.28460272,5.30860272,5.30860272,6.77260272,8.29660272,5.36860272,5.32060272,6.162317005714286,6.2600312914285725,6.21660272,1.1335063173306694,5.29660272,8.248602720000001,61,7.8,5.3,-2.1,25.8,47.9,265,6.12,0.82,0.0,0.0,33306.92,24761.64,1.75,1.85,4.6,0.0,0.0,4.6,5.0,1.3,0,0
2024-02-02,763.0,582169.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5221325810768248,0.8528643314021597,0.8906165093267404,0.4547551355561058,0.9970175264485267,-0.07717546212664618,0.8100248628547753,-0.5863955333706956,0.3846650997070012,-0.923056206884176,-0.15389057670406148,-0.9880878960910772,-0.6471606673266059,-0.7623536388483905,-0.9499899229945009,-0.3122805568857948,-0.9732643737003827,0.22968774213179508,5.29660272,5.29660272,5.29660272,6.74860272,8.248602720000001,6.74860272,5.35660272,5.44060272,5.29660272,8.296602720000001,6.76060272,5.30860272,5.27260272,6.77260272,6.79660272,5.32060272,6.141745577142857,6.25917414857143,6.21660272,1.1499744096531483,5.29660272,8.248602720000001,3,7.4,3.4,-2.8,24.0,46.4,223,3.98,0.6,0.0,0.0,33495.9,11122.86,1.95,1.95,0.0,0.0,0.0,0.0,0.0,1.2,0,0
2024-02-03,764.0,583696.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366961939916004,0.8437755598231856,0.9057022630804714,0.42391439070986076,0.9917226741361015,-0.12839835514655085,0.7678804460366001,-0.6405931786981751,0.304114832327518,-0.9526353808033825,-0.25467112024122857,-0.9670277247913204,-0.7338853664321989,-0.6792733388972932,-0.9837979515735163,-0.1792807588107359,-0.9263239682514949,0.3767278936351853,5.30860272,5.29660272,5.29660272,5.29660272,6.74860272,8.248602720000001,6.74860272,5.35660272,5.44060272,5.24860272,8.28460272,6.76060272,5.65660272,5.27260272,8.29660272,5.36860272,6.134888434285714,6.259174148571428,6.21380272,1.155565909599507,5.29660272,8.248602720000001,51,9.3,5.9,2.3,24.4,46.4,238,1.36,0.31,0.0,0.0,33688.22,0.0,0.45,1.9,1.1,0.0,0.0,1.1,9.0,6.4,1,0
2024-02-04,765.0,585225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5511016400746,0.8344381237138473,0.9197204370389466,0.3925739646141719,0.9837979515735163,-0.17928075881073566,0.7221165966101163,-0.6917713646142218,0.22132528438243285,-0.9752000402445824,-0.35275208654909473,-0.9357168190404936,-0.8100248628547748,-0.5863955333706962,-0.9990791668951153,-0.04290475819955472,-0.8573146280763323,0.5147928015098308,6.79660272,5.30860272,5.29660272,5.29660272,5.29660272,6.74860272,8.248602720000001,6.74860272,5.35660272,5.29660272,8.296602720000001,8.28460272,5.30860272,5.65660272,6.77260272,6.79660272,6.141745577142857,6.2617455771428565,6.26260272,1.1599487673415183,5.29660272,8.248602720000001,53,9.6,5.7,3.7,29.0,54.0,242,1.11,0.33,0.0,0.0,33884.01,0.0,0.65,1.9,1.9,0.0,0.0,1.9,10.0,8.2,1,0
2024-02-05,766.0,586756.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5653446739747429,0.8248547748594244,0.9326545075388224,0.36077079921678346,0.9732643737003825,-0.2296877421317954,0.672949024155833,-0.7396888608649667,0.1369060579234753,-0.990584035457797,-0.44709379298511365,-0.8944870822287957,-0.8744809578310394,-0.4850598461951967,-0.9955457941960382,0.09427922177542405,-0.7678804460366002,0.640593178698175,6.79660272,6.79660272,5.30860272,5.29660272,5.29660272,5.29660272,6.74860272,8.248602720000001,6.74860272,5.44060272,5.24860272,8.296602720000001,5.30860272,5.30860272,5.27260272,8.29660272,5.934317005714285,6.1554598628571435,6.30900272,0.7918008407601836,5.29660272,6.79660272,51,8.9,4.5,1.6,30.5,57.6,233,4.12,0.86,0.0,0.0,34083.0,10351.88,1.2,2.0,0.5,0.0,0.0,0.5,2.0,6.7,0,0
2024-02-06,767.0,588289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5794210982045637,0.8150283375168114,0.9444892287836613,0.32854238191083485,0.9601498736716019,-0.27948563485160915,0.620609481827423,-0.7841198065767103,0.05147875477034673,-0.9986740898848305,-0.5366961939916,-0.843775559823186,-0.9263239682514948,-0.3767278936351856,-0.9732643737003827,0.22968774213179508,-0.6601521206712321,0.7511319308705195,4638.24360119,6.79660272,6.79660272,5.30860272,5.29660272,5.29660272,5.29660272,6.74860272,8.248602720000001,5.35660272,5.29660272,5.24860272,6.76060272,5.30860272,5.65660272,6.77260272,667.5764596442857,336.8659597535714,160.74056933566666,1750.8997748092556,5.29660272,4638.24360119,51,9.4,4.3,1.3,35.0,65.5,221,1.61,0.83,0.0,0.0,34284.93,0.0,0.9,2.05,0.9,0.0,0.0,0.9,8.0,6.5,0,0
2024-02-07,768.0,589824.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.593326764377232,0.8049617075821959,0.9552106508146316,0.2959267013472893,0.9444892287836611,-0.32854238191083496,0.5653446739747428,-0.8248547748594245,-0.03432760051324357,-0.9994106342455052,-0.6206094818274231,-0.7841198065767101,-0.9648061359537647,-0.2629622026565144,-0.9326545075388223,0.3607707992167836,-0.5366961939916003,0.8437755598231858,4172.18260119,4638.24360119,6.79660272,6.79660272,5.30860272,5.29660272,5.29660272,5.29660272,6.74860272,6.74860272,5.44060272,5.29660272,8.28460272,6.76060272,5.30860272,5.27260272,1262.8458879971429,634.5041025014286,299.53676928466666,2150.8575762826226,5.29660272,4638.24360119,63,9.4,5.4,-0.5,33.4,66.6,239,0.84,0.31,0.0,0.0,34489.54,0.0,0.15,1.95,25.1,0.0,0.0,25.1,20.0,3.4,0,0
2024-02-08,769.0,591361.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6070575744291004,0.794657851737625,0.9648061359537646,0.26296220265651465,0.926323968251495,-0.37672789363518516,0.5074150932938454,-0.8617017599480682,-0.11988119229922714,-0.99278824516254,-0.6979441547663436,-0.7161521883143932,-0.989372413019683,-0.14540367380368943,-0.8744809578310396,0.4850598461951964,-0.4004539056512665,0.9163169044870048,4108.224102975,4172.18260119,4638.24360119,6.79660272,6.79660272,5.30860272,5.29660272,5.29660272,5.29660272,8.248602720000001,5.35660272,5.44060272,8.296602720000001,8.28460272,5.30860272,5.65660272,1848.9783880335713,927.5703525196428,436.20181929316664,2304.597495908667,5.29660272,4638.24360119,61,11.3,7.6,-0.0,30.6,56.9,213,1.19,0.41,0.0,0.0,34696.59,0.0,0.85,2.05,11.0,0.0,0.0,11.0,17.0,2.5,0,0
2024-02-09,770.0,592900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6206094818274227,0.7841198065767105,0.9732643737003824,0.22968774213179574,0.9057022630804715,-0.42391439070986064,0.44709379298511426,-0.8944870822287954,-0.20455206612620014,-0.978855685095358,-0.7678804460366,-0.6405931786981752,-0.999668467514313,-0.025747913654989,-0.7998392447397198,0.6002142805483676,-0.2546711202412298,0.96702772479132,2476.083102845,4108.224102975,4172.18260119,4638.24360119,6.79660272,6.79660272,5.30860272,5.29660272,5.29660272,6.74860272,6.74860272,5.35660272,5.24860272,8.296602720000001,6.76060272,5.30860272,2201.9478880514284,1104.0448168142857,518.5125692973332,2159.822648241158,5.30860272,4638.24360119,61,12.4,8.3,4.7,33.9,65.5,200,4.22,1.02,0.0,0.0,34905.83,11739.82,1.25,2.1,5.5,0.0,0.0,5.5,11.0,9.4,0,0
2024-02-10,771.0,594441.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339784927628866,0.7733506777097299,0.9805753940631429,0.19614254142819698,0.8826787983255474,-0.46997674302732007,0.3846650997070012,-0.923056206884176,-0.287716767226167,-0.9577155432887803,-0.8296770135526189,-0.5582437220268648,-0.9955457941960382,0.09427922177542405,-0.7101350157125358,0.7040655221348057,-0.10282099713735991,0.9946998756145891,112.096102675,2476.083102845,4108.224102975,4172.18260119,4638.24360119,6.79660272,6.79660272,5.30860272,5.29660272,5.29660272,8.248602720000001,6.74860272,5.29660272,5.24860272,8.28460272,5.30860272,2217.203245187857,1111.6690668110714,522.0717526291667,2142.025150983015,6.79660272,4638.24360119,55,12.8,10.6,4.3,18.5,33.8,161,5.0,0.72,0.0,0.0,35117.02,16278.86,1.65,2.2,3.5,0.0,0.0,3.5,9.0,7.6,1,0
